product_id,product_description,cod_agencia_id,cod_ruta_id,date,last_8wk_avg_sales_units,last_8wk_avg_return_units,units,forecast_creation_date
536,,14461,1261,1/23/2019,0,0,29,1/22/2019
29557,,14463,117,1/23/2019,0,0,1,1/22/2019
29499,,14477,105,1/23/2019,0,0,1,1/22/2019
29544,,14468,1211,1/23/2019,0,0,3,1/22/2019
29497,,14477,106,1/23/2019,0,0,1,1/22/2019
29502,,14461,1263,1/23/2019,0,0,15,1/22/2019
29499,,14463,519,1/23/2019,0,0,11,1/22/2019
33288,,14462,1257,1/23/2019,0,0,1,1/22/2019
42517,,14464,1219,1/23/2019,0,0,17,1/22/2019
42513,,14461,1513,1/23/2019,0,0,24,1/22/2019
536,,14466,1241,1/23/2019,0,0,99,1/22/2019
29537,,14462,1251,1/23/2019,0,0,1,1/22/2019
29502,,14468,1201,1/23/2019,0,0,9,1/22/2019
29495,,14461,1264,1/23/2019,0,0,11,1/22/2019
29494,,14461,1234,1/23/2019,0,0,3,1/22/2019
32497,,14461,1244,1/23/2019,0,0,25,1/22/2019
29527,,14461,1237,1/23/2019,0,0,1,1/22/2019
41685,,14461,4908,1/23/2019,0,0,10,1/22/2019
29491,,14461,1518,1/23/2019,0,0,6,1/22/2019
42626,,14463,4903,1/23/2019,0,0,35,1/22/2019
29502,,14461,1261,1/23/2019,0,0,6,1/22/2019
29502,,14473,1202,1/23/2019,0,0,10,1/22/2019
29497,,14466,1223,1/23/2019,0,0,6,1/22/2019
29537,,14461,1212,1/23/2019,0,0,1,1/22/2019
29481,,14471,1501,1/23/2019,0,0,12,1/22/2019
29527,,14468,1204,1/23/2019,0,0,1,1/22/2019
29487,,14461,1523,1/23/2019,0,0,10,1/22/2019
29536,,14462,1260,1/23/2019,0,0,3,1/22/2019
29530,,14477,505,1/23/2019,0,0,6,1/22/2019
29556,,14472,1206,1/23/2019,0,0,8,1/22/2019
29551,,14461,1248,1/23/2019,0,0,9,1/22/2019
44945,,14461,1559,1/23/2019,0,0,30,1/22/2019
29533,,14461,1205,1/23/2019,0,0,9,1/22/2019
29526,,14461,1269,1/23/2019,0,0,4,1/22/2019
40265,,14461,1225,1/23/2019,0,0,1,1/22/2019
33288,,14462,1240,1/23/2019,0,0,1,1/22/2019
29470,,14462,4903,1/23/2019,0,0,9,1/22/2019
29494,,14461,1264,1/23/2019,0,0,9,1/22/2019
29554,,14464,1202,1/23/2019,0,0,25,1/22/2019
29491,,14463,119,1/23/2019,0,0,1,1/22/2019
41685,,14462,1518,1/23/2019,0,0,10,1/22/2019
33288,,14462,1268,1/23/2019,0,0,3,1/22/2019
29558,,14461,1251,1/23/2019,0,0,10,1/22/2019
41685,,14471,1505,1/23/2019,0,0,10,1/22/2019
29502,,14472,1203,1/23/2019,0,0,6,1/22/2019
29552,,14461,1525,1/23/2019,0,0,34,1/22/2019
29526,,14464,1217,1/23/2019,0,0,1,1/22/2019
42609,,14472,1206,1/23/2019,0,0,1,1/22/2019
29502,,14466,1211,1/23/2019,0,0,14,1/22/2019
48948,,14472,1209,1/23/2019,0,0,13,1/22/2019
42223,,14463,521,1/23/2019,0,0,1,1/22/2019
41685,,14462,4905,1/23/2019,0,0,5,1/22/2019
29530,,14461,1501,1/23/2019,0,0,60,1/22/2019
29470,,14461,1214,1/23/2019,0,0,1,1/22/2019
40949,,14463,128,1/23/2019,0,0,4,1/22/2019
29533,,14462,1289,1/23/2019,0,0,1,1/22/2019
42223,,14472,1253,1/23/2019,0,0,11,1/22/2019
39723,,14478,1501,1/23/2019,0,0,513,1/22/2019
42609,,14472,1215,1/23/2019,0,0,7,1/22/2019
41684,,14465,1208,1/23/2019,0,0,4,1/22/2019
29489,,14466,1219,1/23/2019,0,0,2,1/22/2019
33288,,14461,1227,1/23/2019,0,0,1,1/22/2019
29530,,14468,1216,1/23/2019,0,0,3,1/22/2019
29534,,14461,1512,1/23/2019,0,0,40,1/22/2019
29530,,14461,4901,1/23/2019,0,0,6,1/22/2019
42619,,14471,1204,1/23/2019,0,0,1,1/22/2019
29479,,14466,1206,1/23/2019,0,0,5,1/22/2019
29557,,14462,1245,1/23/2019,0,0,7,1/22/2019
29542,,14468,1209,1/23/2019,0,0,1,1/22/2019
42517,,14464,1208,1/23/2019,0,0,2,1/22/2019
29533,,14461,4908,1/23/2019,0,0,23,1/22/2019
29537,,14477,510,1/23/2019,0,0,1,1/22/2019
41687,,14461,1586,1/23/2019,0,0,6,1/22/2019
29557,,14464,1221,1/23/2019,0,0,7,1/22/2019
29544,,14461,1211,1/23/2019,0,0,3,1/22/2019
29558,,14466,1202,1/23/2019,0,0,2,1/22/2019
29526,,14472,1206,1/23/2019,0,0,1,1/22/2019
29502,,14461,1238,1/23/2019,0,0,15,1/22/2019
29530,,14461,1210,1/23/2019,0,0,7,1/22/2019
33288,,14465,1204,1/23/2019,0,0,1,1/22/2019
32497,,14471,1211,1/23/2019,0,0,9,1/22/2019
29473,,14461,1584,1/23/2019,0,0,50,1/22/2019
500329,,14464,1226,1/23/2019,0,0,25,1/22/2019
32497,,14468,1505,1/23/2019,0,0,48,1/22/2019
29534,,14472,1533,1/23/2019,0,0,40,1/22/2019
40949,,14461,1578,1/23/2019,0,0,36,1/22/2019
45272,,14461,1523,1/23/2019,0,0,18,1/22/2019
29537,,14463,117,1/23/2019,0,0,1,1/22/2019
32497,,14477,503,1/23/2019,0,0,10,1/22/2019
32497,,14463,103,1/23/2019,0,0,6,1/22/2019
29489,,14462,1285,1/23/2019,0,0,6,1/22/2019
42626,,14472,1214,1/23/2019,0,0,10,1/22/2019
29544,,14461,1215,1/23/2019,0,0,3,1/22/2019
29533,,14462,1236,1/23/2019,0,0,40,1/22/2019
42525,,14461,1204,1/23/2019,0,0,2,1/22/2019
29537,,14461,1202,1/23/2019,0,0,1,1/22/2019
29534,,14472,1251,1/23/2019,0,0,1,1/22/2019
29499,,14464,1211,1/23/2019,0,0,9,1/22/2019
29495,,14461,4902,1/23/2019,0,0,11,1/22/2019
29483,,14465,1202,1/23/2019,0,0,5,1/22/2019
536,,14462,1235,1/23/2019,0,0,206,1/22/2019
29487,,14468,1201,1/23/2019,0,0,1,1/22/2019
500328,,14473,1209,1/23/2019,0,0,18,1/22/2019
48920,,14468,1220,1/23/2019,0,0,3,1/22/2019
29530,,14465,1206,1/23/2019,0,0,10,1/22/2019
29551,,14464,1217,1/23/2019,0,0,6,1/22/2019
29530,,14461,1209,1/23/2019,0,0,4,1/22/2019
42619,,14463,126,1/23/2019,0,0,1,1/22/2019
29536,,14472,1203,1/23/2019,0,0,2,1/22/2019
29537,,14468,1205,1/23/2019,0,0,1,1/22/2019
42609,,14464,1229,1/23/2019,0,0,3,1/22/2019
29537,,14462,1266,1/23/2019,0,0,1,1/22/2019
45272,,14463,131,1/23/2019,0,0,1,1/22/2019
29551,,14461,1249,1/23/2019,0,0,5,1/22/2019
500328,,14473,1208,1/23/2019,0,0,17,1/22/2019
29502,,14462,1288,1/23/2019,0,0,1,1/22/2019
33288,,14463,132,1/23/2019,0,0,1,1/22/2019
29489,,14463,117,1/23/2019,0,0,11,1/22/2019
29483,,14466,1251,1/23/2019,0,0,7,1/22/2019
29502,,14461,1208,1/23/2019,0,0,15,1/22/2019
29491,,14461,4903,1/23/2019,0,0,6,1/22/2019
42626,,14472,1255,1/23/2019,0,0,8,1/22/2019
42619,,14468,1223,1/23/2019,0,0,7,1/22/2019
42517,,14465,1211,1/23/2019,0,0,20,1/22/2019
29497,,14466,1221,1/23/2019,0,0,5,1/22/2019
29543,,14461,3353,1/23/2019,0,0,21,1/22/2019
29526,,14463,531,1/23/2019,0,0,1,1/22/2019
29527,,14466,1215,1/23/2019,0,0,5,1/22/2019
29538,,14462,1229,1/23/2019,0,0,3,1/22/2019
29533,,14461,1201,1/23/2019,0,0,3,1/22/2019
29526,,14461,1507,1/23/2019,0,0,12,1/22/2019
29558,,14464,1208,1/23/2019,0,0,19,1/22/2019
29558,,14478,1503,1/23/2019,0,0,120,1/22/2019
29473,,14461,4903,1/23/2019,0,0,130,1/22/2019
29502,,14471,1214,1/23/2019,0,0,37,1/22/2019
29542,,14463,530,1/23/2019,0,0,2,1/22/2019
29502,,14461,1201,1/23/2019,0,0,20,1/22/2019
42517,,14472,1215,1/23/2019,0,0,1,1/22/2019
29558,,14466,1224,1/23/2019,0,0,13,1/22/2019
29490,,14471,1501,1/23/2019,0,0,12,1/22/2019
42609,,14461,1208,1/23/2019,0,0,8,1/22/2019
42513,,14461,4910,1/23/2019,0,0,6,1/22/2019
29557,,14466,1226,1/23/2019,0,0,6,1/22/2019
33288,,14464,1222,1/23/2019,0,0,1,1/22/2019
29502,,14461,1586,1/23/2019,0,0,6,1/22/2019
41685,,14461,1264,1/23/2019,0,0,1,1/22/2019
29548,,14464,4901,1/23/2019,0,0,15,1/22/2019
29546,,14472,1205,1/23/2019,0,0,12,1/22/2019
29473,,14464,1502,1/23/2019,0,0,40,1/22/2019
32497,,14461,1211,1/23/2019,0,0,11,1/22/2019
29527,,14461,1262,1/23/2019,0,0,3,1/22/2019
42626,,14463,1239,1/23/2019,0,0,4,1/22/2019
29470,,14461,1583,1/23/2019,0,0,20,1/22/2019
500329,,14463,1239,1/23/2019,0,0,6,1/22/2019
29556,,14468,1205,1/23/2019,0,0,24,1/22/2019
29544,,14463,129,1/23/2019,0,0,2,1/22/2019
29469,,14472,1210,1/23/2019,0,0,4,1/22/2019
41688,,14468,1505,1/23/2019,0,0,15,1/22/2019
41688,,14461,1222,1/23/2019,0,0,1,1/22/2019
40265,,14462,1281,1/23/2019,0,0,1,1/22/2019
29536,,14466,1247,1/23/2019,0,0,3,1/22/2019
29557,,14462,1204,1/23/2019,0,0,6,1/22/2019
29558,,14462,1283,1/23/2019,0,0,15,1/22/2019
29542,,14462,1236,1/23/2019,0,0,28,1/22/2019
29502,,14477,2002,1/23/2019,0,0,5,1/22/2019
29494,,14477,1209,1/23/2019,0,0,3,1/22/2019
29551,,14462,1254,1/23/2019,0,0,3,1/22/2019
29497,,14464,1210,1/23/2019,0,0,16,1/22/2019
500329,,14468,1223,1/23/2019,0,0,9,1/22/2019
29549,,14463,103,1/23/2019,0,0,1,1/22/2019
29502,,14463,109,1/23/2019,0,0,1,1/22/2019
29537,,14461,1214,1/23/2019,0,0,1,1/22/2019
536,,14468,1210,1/23/2019,0,0,240,1/22/2019
29554,,14464,1204,1/23/2019,0,0,9,1/22/2019
29526,,14463,1505,1/23/2019,0,0,12,1/22/2019
29502,,14461,1233,1/23/2019,0,0,11,1/22/2019
29470,,14464,1502,1/23/2019,0,0,20,1/22/2019
31297,,14478,1501,1/23/2019,0,0,190,1/22/2019
29553,,14463,120,1/23/2019,0,0,5,1/22/2019
29489,,14463,127,1/23/2019,0,0,8,1/22/2019
41628,,14462,4903,1/23/2019,0,0,9,1/22/2019
33288,,14463,521,1/23/2019,0,0,1,1/22/2019
29469,,14462,1284,1/23/2019,0,0,3,1/22/2019
29551,,14466,1222,1/23/2019,0,0,24,1/22/2019
29497,,14461,1264,1/23/2019,0,0,12,1/22/2019
29479,,14462,4904,1/23/2019,0,0,14,1/22/2019
42626,,14464,1209,1/23/2019,0,0,3,1/22/2019
41688,,14468,1204,1/23/2019,0,0,6,1/22/2019
29557,,14471,1215,1/23/2019,0,0,15,1/22/2019
44945,,14465,1507,1/23/2019,0,0,10,1/22/2019
29502,,14463,1514,1/23/2019,0,0,15,1/22/2019
29553,,14461,1207,1/23/2019,0,0,3,1/22/2019
29479,,14462,1202,1/23/2019,0,0,3,1/22/2019
500328,,14472,1202,1/23/2019,0,0,13,1/22/2019
42609,,14462,1264,1/23/2019,0,0,6,1/22/2019
500328,,14463,530,1/23/2019,0,0,6,1/22/2019
29489,,14473,1209,1/23/2019,0,0,5,1/22/2019
29497,,14461,1219,1/23/2019,0,0,4,1/22/2019
29502,,14462,1258,1/23/2019,0,0,1,1/22/2019
29558,,14468,1221,1/23/2019,0,0,3,1/22/2019
29549,,14462,1206,1/23/2019,0,0,2,1/22/2019
29558,,14477,504,1/23/2019,0,0,9,1/22/2019
29553,,14463,521,1/23/2019,0,0,10,1/22/2019
29543,,14462,1522,1/23/2019,0,0,21,1/22/2019
29534,,14472,1205,1/23/2019,0,0,3,1/22/2019
42513,,14473,1501,1/23/2019,0,0,8,1/22/2019
29527,,14461,1270,1/23/2019,0,0,1,1/22/2019
49276,,14462,1241,1/23/2019,0,0,11,1/22/2019
29554,,14463,121,1/23/2019,0,0,24,1/22/2019
500328,,14464,1225,1/23/2019,0,0,6,1/22/2019
500329,,14472,1203,1/23/2019,0,0,7,1/22/2019
29558,,14461,1249,1/23/2019,0,0,21,1/22/2019
500329,,14466,1205,1/23/2019,0,0,6,1/22/2019
42609,,14464,6101,1/23/2019,0,0,6,1/22/2019
29553,,14473,1201,1/23/2019,0,0,4,1/22/2019
49276,,14468,1215,1/23/2019,0,0,3,1/22/2019
29558,,14461,1211,1/23/2019,0,0,5,1/22/2019
29557,,14462,1206,1/23/2019,0,0,9,1/22/2019
29530,,14464,1221,1/23/2019,0,0,3,1/22/2019
29469,,14465,1217,1/23/2019,0,0,3,1/22/2019
42517,,14464,1204,1/23/2019,0,0,12,1/22/2019
29479,,14461,4913,1/23/2019,0,0,10,1/22/2019
29527,,14464,1208,1/23/2019,0,0,5,1/22/2019
42223,,14466,1250,1/23/2019,0,0,2,1/22/2019
536,,14461,1203,1/23/2019,0,0,35,1/22/2019
29469,,14461,4913,1/23/2019,0,0,3,1/22/2019
500328,,14462,1245,1/23/2019,0,0,18,1/22/2019
29526,,14464,1208,1/23/2019,0,0,5,1/22/2019
29533,,14472,1209,1/23/2019,0,0,13,1/22/2019
41688,,14464,1219,1/23/2019,0,0,4,1/22/2019
29537,,14463,120,1/23/2019,0,0,3,1/22/2019
41687,,14461,1521,1/23/2019,0,0,12,1/22/2019
42626,,14464,1221,1/23/2019,0,0,1,1/22/2019
42517,,14468,1216,1/23/2019,0,0,6,1/22/2019
29554,,14472,1213,1/23/2019,0,0,3,1/22/2019
29546,,14461,1253,1/23/2019,0,0,15,1/22/2019
29541,,14462,1258,1/23/2019,0,0,2,1/22/2019
29471,,14471,1203,1/23/2019,0,0,3,1/22/2019
49276,,14462,1289,1/23/2019,0,0,3,1/22/2019
500328,,14461,1239,1/23/2019,0,0,8,1/22/2019
41628,,14461,1569,1/23/2019,0,0,12,1/22/2019
29483,,14462,4903,1/23/2019,0,0,12,1/22/2019
41628,,14471,1210,1/23/2019,0,0,3,1/22/2019
29533,,14468,1222,1/23/2019,0,0,16,1/22/2019
500329,,14461,1203,1/23/2019,0,0,6,1/22/2019
29481,,14464,1226,1/23/2019,0,0,2,1/22/2019
29533,,14471,1212,1/23/2019,0,0,13,1/22/2019
29542,,14464,1219,1/23/2019,0,0,7,1/22/2019
29481,,14461,1522,1/23/2019,0,0,12,1/22/2019
42609,,14473,1201,1/23/2019,0,0,9,1/22/2019
29538,,14472,1210,1/23/2019,0,0,7,1/22/2019
500329,,14465,1216,1/23/2019,0,0,27,1/22/2019
29558,,14461,1208,1/23/2019,0,0,2,1/22/2019
29551,,14462,1284,1/23/2019,0,0,1,1/22/2019
29502,,14464,1222,1/23/2019,0,0,16,1/22/2019
40949,,14466,1211,1/23/2019,0,0,18,1/22/2019
29499,,14472,1252,1/23/2019,0,0,5,1/22/2019
41687,,14466,1201,1/23/2019,0,0,6,1/22/2019
44945,,14461,1586,1/23/2019,0,0,10,1/22/2019
29497,,14462,1281,1/23/2019,0,0,3,1/22/2019
29527,,14461,1204,1/23/2019,0,0,2,1/22/2019
29536,,14471,1202,1/23/2019,0,0,18,1/22/2019
41687,,14461,1509,1/23/2019,0,0,3,1/22/2019
29553,,14471,1205,1/23/2019,0,0,5,1/22/2019
29554,,14464,1207,1/23/2019,0,0,19,1/22/2019
2546,,14461,1517,1/23/2019,0,0,12,1/22/2019
29481,,14465,1204,1/23/2019,0,0,3,1/22/2019
33288,,14462,1203,1/23/2019,0,0,1,1/22/2019
29487,,14465,1209,1/23/2019,0,0,3,1/22/2019
29489,,14466,1201,1/23/2019,0,0,8,1/22/2019
49276,,14472,1202,1/23/2019,0,0,3,1/22/2019
29557,,14461,1230,1/23/2019,0,0,6,1/22/2019
536,,14466,1251,1/23/2019,0,0,62,1/22/2019
42517,,14462,1289,1/23/2019,0,0,3,1/22/2019
29502,,14468,1209,1/23/2019,0,0,1,1/22/2019
33288,,14472,1202,1/23/2019,0,0,3,1/22/2019
29473,,14461,3353,1/23/2019,0,0,130,1/22/2019
33288,,14468,1223,1/23/2019,0,0,1,1/22/2019
29530,,14466,1219,1/23/2019,0,0,12,1/22/2019
29530,,14461,1223,1/23/2019,0,0,4,1/22/2019
29489,,14464,1215,1/23/2019,0,0,8,1/22/2019
29497,,14463,525,1/23/2019,0,0,1,1/22/2019
41688,,14462,1237,1/23/2019,0,0,4,1/22/2019
29502,,14472,1256,1/23/2019,0,0,6,1/22/2019
33288,,14463,519,1/23/2019,0,0,1,1/22/2019
29499,,14465,1217,1/23/2019,0,0,16,1/22/2019
29499,,14465,1209,1/23/2019,0,0,3,1/22/2019
536,,14466,1243,1/23/2019,0,0,89,1/22/2019
41688,,14461,4908,1/23/2019,0,0,3,1/22/2019
29554,,14464,1203,1/23/2019,0,0,11,1/22/2019
500328,,14464,1215,1/23/2019,0,0,6,1/22/2019
29554,,14461,1246,1/23/2019,0,0,10,1/22/2019
29536,,14462,1284,1/23/2019,0,0,5,1/22/2019
41685,,14472,1211,1/23/2019,0,0,10,1/22/2019
29499,,14463,526,1/23/2019,0,0,1,1/22/2019
29473,,14462,1229,1/23/2019,0,0,13,1/22/2019
42609,,14461,1265,1/23/2019,0,0,23,1/22/2019
500329,,14471,1202,1/23/2019,0,0,6,1/22/2019
41685,,14464,1219,1/23/2019,0,0,17,1/22/2019
29553,,14461,1204,1/23/2019,0,0,10,1/22/2019
29537,,14466,1245,1/23/2019,0,0,1,1/22/2019
41685,,14464,1507,1/23/2019,0,0,30,1/22/2019
33288,,14468,1204,1/23/2019,0,0,1,1/22/2019
42626,,14463,529,1/23/2019,0,0,2,1/22/2019
29554,,14462,1282,1/23/2019,0,0,3,1/22/2019
29538,,14465,1202,1/23/2019,0,0,6,1/22/2019
41688,,14464,1201,1/23/2019,0,0,1,1/22/2019
29473,,14462,1516,1/23/2019,0,0,100,1/22/2019
29470,,14464,4903,1/23/2019,0,0,8,1/22/2019
29470,,14461,1245,1/23/2019,0,0,1,1/22/2019
29549,,14462,1266,1/23/2019,0,0,6,1/22/2019
29542,,14462,1253,1/23/2019,0,0,4,1/22/2019
29481,,14461,1523,1/23/2019,0,0,24,1/22/2019
29469,,14462,1263,1/23/2019,0,0,1,1/22/2019
29481,,14473,1201,1/23/2019,0,0,8,1/22/2019
49276,,14463,4904,1/23/2019,0,0,10,1/22/2019
42525,,14461,1511,1/23/2019,0,0,15,1/22/2019
41685,,14464,1206,1/23/2019,0,0,2,1/22/2019
